procedimento,2020,total,municipio_ibge,competencia,sexo
0101020082 EVIDENCIACAO DE PLACA BACTERIANA,8,8,130260,2020-04,F
0101020090 SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,27,27,130260,2020-04,F
0201010046 BIOPSIA DE ANUS E CANAL ANAL,1,1,130260,2020-04,F
0201010232 BIOPSIA DE GLANDULA SALIVAR,8,8,130260,2020-04,F
0201010275 BIOPSIA DE MEDULA OSSEA,13,13,130260,2020-04,F
0201010372 BIOPSIA DE PELE E PARTES MOLES,26,26,130260,2020-04,F
0201010402 BIOPSIA DE PLEURA (POR ASPIRACAO/AGULHA / PLEUROSCOPIA),1,1,130260,2020-04,F
0201010470 BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF,2,2,130260,2020-04,F
0201010500 BIOPSIA/PUNCAO DE VAGINA,1,1,130260,2020-04,F
0201010526 BIOPSIA DOS TECIDOS MOLES DA BOCA,3,3,130260,2020-04,F
0201010569 BIOPSIA/EXERESE DE NODULO DE MAMA,1,1,130260,2020-04,F
0201010607 PUNCAO DE MAMA POR AGULHA GROSSA,4,4,130260,2020-04,F
0201010666 BIOPSIA DO COLO UTERINO,68,68,130260,2020-04,F
0201020017 COLETA DE LAVADO BRONCO-ALVEOLAR,1,1,130260,2020-04,F
0201020033 COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGICO,23,23,130260,2020-04,F
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,182,182,130260,2020-04,F
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,59,59,130260,2020-04,F
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,2,2,130260,2020-04,F
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),49,49,130260,2020-04,F
0202010058 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS),1,1,130260,2020-04,F
0202010066 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4 DOSAGENS),1,1,130260,2020-04,F
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),6,6,130260,2020-04,F
0202010112 DOSAGEM DE ACIDO ASCORBICO,8,8,130260,2020-04,F
0202010120 DOSAGEM DE ACIDO URICO,472,472,130260,2020-04,F
0202010147 DOSAGEM DE ALDOLASE,1,1,130260,2020-04,F
0202010171 DOSAGEM DE ALFA-2-MACROGLOBULINA,1,1,130260,2020-04,F
0202010180 DOSAGEM DE AMILASE,194,194,130260,2020-04,F
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,548,548,130260,2020-04,F
0202010210 DOSAGEM DE CALCIO,524,524,130260,2020-04,F
0202010228 DOSAGEM DE CALCIO IONIZAVEL,80,80,130260,2020-04,F
0202010260 DOSAGEM DE CLORETO,53,53,130260,2020-04,F
0202010279 DOSAGEM DE COLESTEROL HDL,995,995,130260,2020-04,F
0202010287 DOSAGEM DE COLESTEROL LDL,988,988,130260,2020-04,F
0202010295 DOSAGEM DE COLESTEROL TOTAL,1409,1409,130260,2020-04,F
0202010317 DOSAGEM DE CREATININA,2198,2198,130260,2020-04,F
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),458,458,130260,2020-04,F
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,157,157,130260,2020-04,F
0202010368 DOSAGEM DE DESIDROGENASE LATICA,222,222,130260,2020-04,F
0202010384 DOSAGEM DE FERRITINA,291,291,130260,2020-04,F
0202010392 DOSAGEM DE FERRO SERICO,212,212,130260,2020-04,F
0202010406 DOSAGEM DE FOLATO,23,23,130260,2020-04,F
0202010422 DOSAGEM DE FOSFATASE ALCALINA,529,529,130260,2020-04,F
0202010430 DOSAGEM DE FOSFORO,530,530,130260,2020-04,F
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),454,454,130260,2020-04,F
0202010473 DOSAGEM DE GLICOSE,2133,2133,130260,2020-04,F
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,1,1,130260,2020-04,F
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,531,531,130260,2020-04,F
0202010538 DOSAGEM DE LACTATO,20,20,130260,2020-04,F
0202010554 DOSAGEM DE LIPASE,114,114,130260,2020-04,F
0202010562 DOSAGEM DE MAGNESIO,184,184,130260,2020-04,F
0202010570 DOSAGEM DE MUCO-PROTEINAS,11,11,130260,2020-04,F
0202010600 DOSAGEM DE POTASSIO,1195,1195,130260,2020-04,F
0202010619 DOSAGEM DE PROTEINAS TOTAIS,25,25,130260,2020-04,F
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,161,161,130260,2020-04,F
0202010635 DOSAGEM DE SODIO,974,974,130260,2020-04,F
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),1445,1445,130260,2020-04,F
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),1831,1831,130260,2020-04,F
0202010660 DOSAGEM DE TRANSFERRINA,141,141,130260,2020-04,F
0202010678 DOSAGEM DE TRIGLICERIDEOS,1311,1311,130260,2020-04,F
0202010694 DOSAGEM DE UREIA,2625,2625,130260,2020-04,F
0202010708 DOSAGEM DE VITAMINA B12,185,185,130260,2020-04,F
0202010724 ELETROFORESE DE PROTEINAS,9,9,130260,2020-04,F
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),251,251,130260,2020-04,F
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,5,5,130260,2020-04,F
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,902,902,130260,2020-04,F
0202020010 CITOQUIMICA HEMATOLOGICA,2,2,130260,2020-04,F
0202020029 CONTAGEM DE PLAQUETAS,59,59,130260,2020-04,F
0202020037 CONTAGEM DE RETICULOCITOS,15,15,130260,2020-04,F
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,141,141,130260,2020-04,F
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,123,123,130260,2020-04,F
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,4,4,130260,2020-04,F
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),48,48,130260,2020-04,F
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),206,206,130260,2020-04,F
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),207,207,130260,2020-04,F
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,1,1,130260,2020-04,F
0202020177 DOSAGEM DE ANTITROMBINA III,1,1,130260,2020-04,F
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2020-04,F
0202020290 DOSAGEM DE FIBRINOGENIO,2,2,130260,2020-04,F
0202020304 DOSAGEM DE HEMOGLOBINA,4,4,130260,2020-04,F
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2020-04,F
0202020355 ELETROFORESE DE HEMOGLOBINA,65,65,130260,2020-04,F
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",54,54,130260,2020-04,F
0202020371 HEMATOCRITO,50,50,130260,2020-04,F
0202020380 HEMOGRAMA COMPLETO,4832,4832,130260,2020-04,F
0202020398 LEUCOGRAMA,71,71,130260,2020-04,F
0202020410 PESQUISA DE CELULAS LE,1,1,130260,2020-04,F
0202020436 PESQUISA DE FILARIA,3,3,130260,2020-04,F
0202020452 PESQUISA DE PLASMODIO,114,114,130260,2020-04,F
0202020460 PESQUISA DE TRIPANOSSOMA,2,2,130260,2020-04,F
0202020495 PROVA DE RETRACAO DO COAGULO,90,90,130260,2020-04,F
0202020509 PROVA DO LACO,89,89,130260,2020-04,F
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),2,2,130260,2020-04,F
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,26,26,130260,2020-04,F
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),2,2,130260,2020-04,F
0202030075 DETERMINACAO DE FATOR REUMATOIDE,132,132,130260,2020-04,F
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1388,1388,130260,2020-04,F
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,6,6,130260,2020-04,F
0202030121 DOSAGEM DE COMPLEMENTO C3,20,20,130260,2020-04,F
0202030130 DOSAGEM DE COMPLEMENTO C4,19,19,130260,2020-04,F
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),5,5,130260,2020-04,F
