procedimento,2021,total,municipio_ibge,competencia,sexo
0101020074 APLICACAO TOPICA DE FLUOR (INDIVIDUAL POR SESSAO),8,8,130260,2021-10,F
0101020082 EVIDENCIACAO DE PLACA BACTERIANA,8,8,130260,2021-10,F
0101020090 SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,53,53,130260,2021-10,F
0101020104 ORIENTACAO DE HIGIENE BUCAL,28,28,130260,2021-10,F
0101030010 VISITA DOMICILIAR POR PROFISSIONAL DE NIVEL MEDIO,5,5,130260,2021-10,F
0101030029 VISITA DOMICILIAR/INSTITUCIONAL POR PROFISSIONAL DE NIVEL SUPERIOR,3,3,130260,2021-10,F
0101040024 AVALIACAO ANTROPOMETRICA,3,3,130260,2021-10,F
0101050011 PRATICAS CORPORAIS EM MEDICINA TRADICIONAL CHINESA,24,24,130260,2021-10,F
0101050089 SESSAO DE MUSICOTERAPIA,3,3,130260,2021-10,F
0201010020 BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE,53,53,130260,2021-10,F
0201010216 BIOPSIA DE FIGADO POR PUNCAO,1,1,130260,2021-10,F
0201010224 BIOPSIA DE GANGLIO LINFATICO,1,1,130260,2021-10,F
0201010232 BIOPSIA DE GLANDULA SALIVAR,9,9,130260,2021-10,F
0201010275 BIOPSIA DE MEDULA OSSEA,13,13,130260,2021-10,F
0201010372 BIOPSIA DE PELE E PARTES MOLES,121,121,130260,2021-10,F
0201010402 BIOPSIA DE PLEURA (POR ASPIRACAO/AGULHA / PLEUROSCOPIA),1,1,130260,2021-10,F
0201010470 BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF,51,51,130260,2021-10,F
0201010526 BIOPSIA DOS TECIDOS MOLES DA BOCA,7,7,130260,2021-10,F
0201010542 BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONANCIA MAGNE,4,4,130260,2021-10,F
0201010569 BIOPSIA/EXERESE DE NODULO DE MAMA,2,2,130260,2021-10,F
0201010585 PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA,2,2,130260,2021-10,F
0201010607 PUNCAO DE MAMA POR AGULHA GROSSA,47,47,130260,2021-10,F
0201010666 BIOPSIA DO COLO UTERINO,89,89,130260,2021-10,F
0201020017 COLETA DE LAVADO BRONCO-ALVEOLAR,2,2,130260,2021-10,F
0201020033 COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGICO,199,199,130260,2021-10,F
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,2732,2732,130260,2021-10,F
0201020050 COLETA DE SANGUE PARA TRIAGEM NEONATAL,12,12,130260,2021-10,F
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,59,59,130260,2021-10,F
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,1,1,130260,2021-10,F
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),132,132,130260,2021-10,F
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),7,7,130260,2021-10,F
0202010082 DETERMINACAO DE OSMOLARIDADE,2,2,130260,2021-10,F
0202010112 DOSAGEM DE ACIDO ASCORBICO,45,45,130260,2021-10,F
0202010120 DOSAGEM DE ACIDO URICO,1829,1829,130260,2021-10,F
0202010147 DOSAGEM DE ALDOLASE,15,15,130260,2021-10,F
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,2,2,130260,2021-10,F
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,12,12,130260,2021-10,F
0202010180 DOSAGEM DE AMILASE,156,156,130260,2021-10,F
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,835,835,130260,2021-10,F
0202010210 DOSAGEM DE CALCIO,1105,1105,130260,2021-10,F
0202010228 DOSAGEM DE CALCIO IONIZAVEL,242,242,130260,2021-10,F
0202010252 DOSAGEM DE CERULOPLASMINA,1,1,130260,2021-10,F
0202010260 DOSAGEM DE CLORETO,233,233,130260,2021-10,F
0202010279 DOSAGEM DE COLESTEROL HDL,4434,4434,130260,2021-10,F
0202010287 DOSAGEM DE COLESTEROL LDL,3708,3708,130260,2021-10,F
0202010295 DOSAGEM DE COLESTEROL TOTAL,6179,6179,130260,2021-10,F
0202010317 DOSAGEM DE CREATININA,4638,4638,130260,2021-10,F
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),213,213,130260,2021-10,F
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,94,94,130260,2021-10,F
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,2,2,130260,2021-10,F
0202010368 DOSAGEM DE DESIDROGENASE LATICA,118,118,130260,2021-10,F
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),2,2,130260,2021-10,F
0202010384 DOSAGEM DE FERRITINA,858,858,130260,2021-10,F
0202010392 DOSAGEM DE FERRO SERICO,636,636,130260,2021-10,F
0202010406 DOSAGEM DE FOLATO,137,137,130260,2021-10,F
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,2,2,130260,2021-10,F
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1114,1114,130260,2021-10,F
0202010430 DOSAGEM DE FOSFORO,654,654,130260,2021-10,F
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1110,1110,130260,2021-10,F
0202010473 DOSAGEM DE GLICOSE,7106,7106,130260,2021-10,F
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,5,5,130260,2021-10,F
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,2511,2511,130260,2021-10,F
0202010538 DOSAGEM DE LACTATO,15,15,130260,2021-10,F
0202010554 DOSAGEM DE LIPASE,104,104,130260,2021-10,F
0202010562 DOSAGEM DE MAGNESIO,528,528,130260,2021-10,F
0202010570 DOSAGEM DE MUCO-PROTEINAS,45,45,130260,2021-10,F
0202010600 DOSAGEM DE POTASSIO,1736,1736,130260,2021-10,F
0202010619 DOSAGEM DE PROTEINAS TOTAIS,19,19,130260,2021-10,F
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,317,317,130260,2021-10,F
0202010635 DOSAGEM DE SODIO,1268,1268,130260,2021-10,F
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),3449,3449,130260,2021-10,F
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3879,3879,130260,2021-10,F
0202010660 DOSAGEM DE TRANSFERRINA,273,273,130260,2021-10,F
0202010678 DOSAGEM DE TRIGLICERIDEOS,4684,4684,130260,2021-10,F
0202010686 DOSAGEM DE TRIPTOFANO,6,6,130260,2021-10,F
0202010694 DOSAGEM DE UREIA,4569,4569,130260,2021-10,F
0202010708 DOSAGEM DE VITAMINA B12,968,968,130260,2021-10,F
0202010716 ELETROFORESE DE LIPOPROTEINAS,2,2,130260,2021-10,F
0202010724 ELETROFORESE DE PROTEINAS,25,25,130260,2021-10,F
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),53,53,130260,2021-10,F
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,4,4,130260,2021-10,F
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,2216,2216,130260,2021-10,F
0202020029 CONTAGEM DE PLAQUETAS,349,349,130260,2021-10,F
0202020037 CONTAGEM DE RETICULOCITOS,24,24,130260,2021-10,F
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,480,480,130260,2021-10,F
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,1,1,130260,2021-10,F
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,427,427,130260,2021-10,F
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,17,17,130260,2021-10,F
0202020118 DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,1,1,130260,2021-10,F
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,24,24,130260,2021-10,F
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),250,250,130260,2021-10,F
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),443,443,130260,2021-10,F
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),771,771,130260,2021-10,F
