procedimento,2022,total,municipio_ibge,competencia,sexo
0101020066 APLICACAO DE SELANTE (POR DENTE),16,16,130260,2022-07,M
0101020074 APLICACAO TOPICA DE FLUOR (INDIVIDUAL POR SESSAO),7,7,130260,2022-07,M
0101020082 EVIDENCIACAO DE PLACA BACTERIANA,1,1,130260,2022-07,M
0101020090 SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,25,25,130260,2022-07,M
0101020104 ORIENTACAO DE HIGIENE BUCAL,688,688,130260,2022-07,M
0101020120 ORIENTACAO DE HIGIENIZACAO DE PROTESES DENTARIAS,12,12,130260,2022-07,M
0101040024 AVALIACAO ANTROPOMETRICA,60,60,130260,2022-07,M
0201010020 BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE,50,50,130260,2022-07,M
0201010046 BIOPSIA DE ANUS E CANAL ANAL,2,2,130260,2022-07,M
0201010267 BIOPSIA DE LESAO DE PARTES MOLES (POR AGULHA / CEU ABERTO),1,1,130260,2022-07,M
0201010275 BIOPSIA DE MEDULA OSSEA,21,21,130260,2022-07,M
0201010321 BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO),2,2,130260,2022-07,M
0201010372 BIOPSIA DE PELE E PARTES MOLES,108,108,130260,2022-07,M
0201010402 BIOPSIA DE PLEURA (POR ASPIRACAO/AGULHA / PLEUROSCOPIA),1,1,130260,2022-07,M
0201010410 BIOPSIA DE PROSTATA VIA TRANSRETAL,60,60,130260,2022-07,M
0201010437 BIOPSIA DE RIM POR PUNCAO,1,1,130260,2022-07,M
0201010470 BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF,7,7,130260,2022-07,M
0201010585 PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA,1,1,130260,2022-07,M
0201010607 PUNCAO DE MAMA POR AGULHA GROSSA,7,7,130260,2022-07,M
0201020025 COLETA DE LINFA PARA PESQUISA DE M LEPRAE,1,1,130260,2022-07,M
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,2,2,130260,2022-07,M
0202010015 CLEARANCE OSMOLAR,1,1,130260,2022-07,M
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,83,83,130260,2022-07,M
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,9,9,130260,2022-07,M
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),38,38,130260,2022-07,M
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),5,5,130260,2022-07,M
0202010112 DOSAGEM DE ACIDO ASCORBICO,32,32,130260,2022-07,M
0202010120 DOSAGEM DE ACIDO URICO,1491,1491,130260,2022-07,M
0202010147 DOSAGEM DE ALDOLASE,13,13,130260,2022-07,M
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,2,2,130260,2022-07,M
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,6,6,130260,2022-07,M
0202010180 DOSAGEM DE AMILASE,301,301,130260,2022-07,M
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,796,796,130260,2022-07,M
0202010210 DOSAGEM DE CALCIO,1204,1204,130260,2022-07,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,363,363,130260,2022-07,M
0202010252 DOSAGEM DE CERULOPLASMINA,4,4,130260,2022-07,M
0202010260 DOSAGEM DE CLORETO,334,334,130260,2022-07,M
0202010279 DOSAGEM DE COLESTEROL HDL,4708,4708,130260,2022-07,M
0202010287 DOSAGEM DE COLESTEROL LDL,3716,3716,130260,2022-07,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,5872,5872,130260,2022-07,M
0202010309 DOSAGEM DE COLINESTERASE,1,1,130260,2022-07,M
0202010317 DOSAGEM DE CREATININA,5079,5079,130260,2022-07,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),419,419,130260,2022-07,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,209,209,130260,2022-07,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,267,267,130260,2022-07,M
0202010384 DOSAGEM DE FERRITINA,1028,1028,130260,2022-07,M
0202010392 DOSAGEM DE FERRO SERICO,812,812,130260,2022-07,M
0202010406 DOSAGEM DE FOLATO,166,166,130260,2022-07,M
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,2,2,130260,2022-07,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1079,1079,130260,2022-07,M
0202010430 DOSAGEM DE FOSFORO,1013,1013,130260,2022-07,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1146,1146,130260,2022-07,M
0202010473 DOSAGEM DE GLICOSE,5595,5595,130260,2022-07,M
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,2,2,130260,2022-07,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,2353,2353,130260,2022-07,M
0202010538 DOSAGEM DE LACTATO,22,22,130260,2022-07,M
0202010554 DOSAGEM DE LIPASE,189,189,130260,2022-07,M
0202010562 DOSAGEM DE MAGNESIO,604,604,130260,2022-07,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,15,15,130260,2022-07,M
0202010600 DOSAGEM DE POTASSIO,2663,2663,130260,2022-07,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,18,18,130260,2022-07,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,410,410,130260,2022-07,M
0202010635 DOSAGEM DE SODIO,2103,2103,130260,2022-07,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),3184,3184,130260,2022-07,M
