procedimento,2022,total,municipio_ibge,competencia,sexo
0101020066 APLICACAO DE SELANTE (POR DENTE),14,14,130260,2022-02,F
0101020074 APLICACAO TOPICA DE FLUOR (INDIVIDUAL POR SESSAO),38,38,130260,2022-02,F
0101020082 EVIDENCIACAO DE PLACA BACTERIANA,7,7,130260,2022-02,F
0101020090 SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,54,54,130260,2022-02,F
0101020104 ORIENTACAO DE HIGIENE BUCAL,155,155,130260,2022-02,F
0101020120 ORIENTACAO DE HIGIENIZACAO DE PROTESES DENTARIAS,4,4,130260,2022-02,F
0101030010 VISITA DOMICILIAR POR PROFISSIONAL DE NIVEL MEDIO,20,20,130260,2022-02,F
0101030029 VISITA DOMICILIAR/INSTITUCIONAL POR PROFISSIONAL DE NIVEL SUPERIOR,7,7,130260,2022-02,F
0101040032 COLETA EXTERNA DE LEITE MATERNO (POR DOADORA),15,15,130260,2022-02,F
0201010020 BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE,50,50,130260,2022-02,F
0201010046 BIOPSIA DE ANUS E CANAL ANAL,1,1,130260,2022-02,F
0201010216 BIOPSIA DE FIGADO POR PUNCAO,1,1,130260,2022-02,F
0201010224 BIOPSIA DE GANGLIO LINFATICO,1,1,130260,2022-02,F
0201010232 BIOPSIA DE GLANDULA SALIVAR,5,5,130260,2022-02,F
0201010275 BIOPSIA DE MEDULA OSSEA,2,2,130260,2022-02,F
0201010356 BIOPSIA DE PALPEBRA,1,1,130260,2022-02,F
0201010372 BIOPSIA DE PELE E PARTES MOLES,130,130,130260,2022-02,F
0201010402 BIOPSIA DE PLEURA (POR ASPIRACAO/AGULHA / PLEUROSCOPIA),1,1,130260,2022-02,F
0201010470 BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF,47,47,130260,2022-02,F
0201010526 BIOPSIA DOS TECIDOS MOLES DA BOCA,5,5,130260,2022-02,F
0201010542 BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONANCIA MAGNE,11,11,130260,2022-02,F
0201010569 BIOPSIA/EXERESE DE NODULO DE MAMA,4,4,130260,2022-02,F
0201010585 PUNCAO ASPIRATIVA DE MAMA POR AGULHA FINA,3,3,130260,2022-02,F
0201010607 PUNCAO DE MAMA POR AGULHA GROSSA,39,39,130260,2022-02,F
0201010631 PUNCAO LOMBAR,1,1,130260,2022-02,F
0201010666 BIOPSIA DO COLO UTERINO,90,90,130260,2022-02,F
0201020033 COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGICO,96,96,130260,2022-02,F
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,3201,3201,130260,2022-02,F
0202010015 CLEARANCE OSMOLAR,1,1,130260,2022-02,F
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,83,83,130260,2022-02,F
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,1,1,130260,2022-02,F
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),190,190,130260,2022-02,F
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),14,14,130260,2022-02,F
0202010082 DETERMINACAO DE OSMOLARIDADE,2,2,130260,2022-02,F
0202010090 DOSAGEM DE 5-NUCLEOTIDASE,2,2,130260,2022-02,F
0202010104 DOSAGEM DE ACETONA,731,731,130260,2022-02,F
0202010112 DOSAGEM DE ACIDO ASCORBICO,102,102,130260,2022-02,F
0202010120 DOSAGEM DE ACIDO URICO,2655,2655,130260,2022-02,F
0202010147 DOSAGEM DE ALDOLASE,43,43,130260,2022-02,F
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,2,2,130260,2022-02,F
