procedimento,2020,total,municipio_ibge,competencia,sexo
0101020090 SELAMENTO PROVISORIO DE CAVIDADE DENTARIA,28,28,130260,2020-04,M
0101030029 VISITA DOMICILIAR/INSTITUCIONAL POR PROFISSIONAL DE NIVEL SUPERIOR,2,2,130260,2020-04,M
0201010224 BIOPSIA DE GANGLIO LINFATICO,1,1,130260,2020-04,M
0201010232 BIOPSIA DE GLANDULA SALIVAR,3,3,130260,2020-04,M
0201010275 BIOPSIA DE MEDULA OSSEA,5,5,130260,2020-04,M
0201010372 BIOPSIA DE PELE E PARTES MOLES,9,9,130260,2020-04,M
0201010410 BIOPSIA DE PROSTATA VIA TRANSRETAL,1,1,130260,2020-04,M
0201010526 BIOPSIA DOS TECIDOS MOLES DA BOCA,1,1,130260,2020-04,M
0201010542 BIOPSIA PERCUTANEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONANCIA MAGNE,3,3,130260,2020-04,M
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,85,85,130260,2020-04,M
0201020050 COLETA DE SANGUE PARA TRIAGEM NEONATAL,1,1,130260,2020-04,M
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,88,88,130260,2020-04,M
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),8,8,130260,2020-04,M
0202010112 DOSAGEM DE ACIDO ASCORBICO,4,4,130260,2020-04,M
0202010120 DOSAGEM DE ACIDO URICO,244,244,130260,2020-04,M
0202010139 DOSAGEM DE ACIDO VANILMANDELICO,1,1,130260,2020-04,M
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,1,1,130260,2020-04,M
0202010180 DOSAGEM DE AMILASE,103,103,130260,2020-04,M
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,319,319,130260,2020-04,M
0202010210 DOSAGEM DE CALCIO,460,460,130260,2020-04,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,84,84,130260,2020-04,M
0202010260 DOSAGEM DE CLORETO,45,45,130260,2020-04,M
0202010279 DOSAGEM DE COLESTEROL HDL,540,540,130260,2020-04,M
0202010287 DOSAGEM DE COLESTEROL LDL,539,539,130260,2020-04,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,710,710,130260,2020-04,M
0202010309 DOSAGEM DE COLINESTERASE,1,1,130260,2020-04,M
0202010317 DOSAGEM DE CREATININA,1848,1848,130260,2020-04,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),531,531,130260,2020-04,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,168,168,130260,2020-04,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,297,297,130260,2020-04,M
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),1,1,130260,2020-04,M
0202010384 DOSAGEM DE FERRITINA,282,282,130260,2020-04,M
0202010392 DOSAGEM DE FERRO SERICO,215,215,130260,2020-04,M
0202010406 DOSAGEM DE FOLATO,16,16,130260,2020-04,M
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,2,2,130260,2020-04,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,358,358,130260,2020-04,M
0202010430 DOSAGEM DE FOSFORO,619,619,130260,2020-04,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),239,239,130260,2020-04,M
0202010473 DOSAGEM DE GLICOSE,1294,1294,130260,2020-04,M
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,6,6,130260,2020-04,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,258,258,130260,2020-04,M
0202010538 DOSAGEM DE LACTATO,17,17,130260,2020-04,M
0202010554 DOSAGEM DE LIPASE,65,65,130260,2020-04,M
0202010562 DOSAGEM DE MAGNESIO,124,124,130260,2020-04,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,6,6,130260,2020-04,M
0202010600 DOSAGEM DE POTASSIO,1308,1308,130260,2020-04,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,6,6,130260,2020-04,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,205,205,130260,2020-04,M
0202010635 DOSAGEM DE SODIO,1024,1024,130260,2020-04,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),1013,1013,130260,2020-04,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),1542,1542,130260,2020-04,M
0202010660 DOSAGEM DE TRANSFERRINA,174,174,130260,2020-04,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,674,674,130260,2020-04,M
0202010686 DOSAGEM DE TRIPTOFANO,1,1,130260,2020-04,M
0202010694 DOSAGEM DE UREIA,2436,2436,130260,2020-04,M
0202010708 DOSAGEM DE VITAMINA B12,73,73,130260,2020-04,M
0202010724 ELETROFORESE DE PROTEINAS,2,2,130260,2020-04,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),431,431,130260,2020-04,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,1,1,130260,2020-04,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,447,447,130260,2020-04,M
0202020029 CONTAGEM DE PLAQUETAS,35,35,130260,2020-04,M
0202020037 CONTAGEM DE RETICULOCITOS,9,9,130260,2020-04,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,114,114,130260,2020-04,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,92,92,130260,2020-04,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,1,1,130260,2020-04,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,2,2,130260,2020-04,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),39,39,130260,2020-04,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),227,227,130260,2020-04,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),53,53,130260,2020-04,M
0202020290 DOSAGEM DE FIBRINOGENIO,1,1,130260,2020-04,M
0202020304 DOSAGEM DE HEMOGLOBINA,4,4,130260,2020-04,M
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2020-04,M
0202020355 ELETROFORESE DE HEMOGLOBINA,3,3,130260,2020-04,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",19,19,130260,2020-04,M
0202020371 HEMATOCRITO,11,11,130260,2020-04,M
0202020380 HEMOGRAMA COMPLETO,3313,3313,130260,2020-04,M
0202020398 LEUCOGRAMA,19,19,130260,2020-04,M
0202020436 PESQUISA DE FILARIA,2,2,130260,2020-04,M
0202020452 PESQUISA DE PLASMODIO,128,128,130260,2020-04,M
0202020495 PROVA DE RETRACAO DO COAGULO,60,60,130260,2020-04,M
0202020509 PROVA DO LACO,61,61,130260,2020-04,M
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),1,1,130260,2020-04,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,72,72,130260,2020-04,M
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),1,1,130260,2020-04,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,44,44,130260,2020-04,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1235,1235,130260,2020-04,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,3,3,130260,2020-04,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),216,216,130260,2020-04,M
0202030121 DOSAGEM DE COMPLEMENTO C3,2,2,130260,2020-04,M
0202030130 DOSAGEM DE COMPLEMENTO C4,2,2,130260,2020-04,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),8,8,130260,2020-04,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,226,226,130260,2020-04,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),172,172,130260,2020-04,M
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,1,1,130260,2020-04,M
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,1,1,130260,2020-04,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,1,1,130260,2020-04,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,3,3,130260,2020-04,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),5,5,130260,2020-04,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),120,120,130260,2020-04,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,2,2,130260,2020-04,M
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),1,1,130260,2020-04,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,3,3,130260,2020-04,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),46,46,130260,2020-04,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,6,6,130260,2020-04,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,2,130260,2020-04,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,2,2,130260,2020-04,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,26,26,130260,2020-04,M
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,62,62,130260,2020-04,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,3,3,130260,2020-04,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),88,88,130260,2020-04,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),8,8,130260,2020-04,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),678,678,130260,2020-04,M
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,2,2,130260,2020-04,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,1,1,130260,2020-04,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,5,5,130260,2020-04,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,5,5,130260,2020-04,M
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2020-04,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),43,43,130260,2020-04,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),6,6,130260,2020-04,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,1,1,130260,2020-04,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,2,2,130260,2020-04,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,5,5,130260,2020-04,M
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,1,1,130260,2020-04,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,2,2,130260,2020-04,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),40,40,130260,2020-04,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,249,249,130260,2020-04,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),5,5,130260,2020-04,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,2,2,130260,2020-04,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,2,2,130260,2020-04,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),2,2,130260,2020-04,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),178,178,130260,2020-04,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),6,6,130260,2020-04,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),9,9,130260,2020-04,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,54,54,130260,2020-04,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,4,4,130260,2020-04,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,52,52,130260,2020-04,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,135,135,130260,2020-04,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,207,207,130260,2020-04,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,4,4,130260,2020-04,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,4,4,130260,2020-04,M
0202031209 DOSAGEM DE TROPONINA,334,334,130260,2020-04,M
0202031217 DOSAGEM DO ANTIGENO CA 125,1,1,130260,2020-04,M
0202040038 EXAME COPROLOGICO FUNCIONAL,6,6,130260,2020-04,M
0202040089 PESQUISA DE LARVAS NAS FEZES,64,64,130260,2020-04,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,4,4,130260,2020-04,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,1,1,130260,2020-04,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,464,464,130260,2020-04,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,28,28,130260,2020-04,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,8,8,130260,2020-04,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,4,4,130260,2020-04,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",1131,1131,130260,2020-04,M
0202050025 CLEARANCE DE CREATININA,42,42,130260,2020-04,M
0202050041 CLEARANCE DE UREIA,21,21,130260,2020-04,M
0202050084 DOSAGEM DE CITRATO,1,1,130260,2020-04,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,27,27,130260,2020-04,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),24,24,130260,2020-04,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,18,18,130260,2020-04,M
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2020-04,M
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,3,3,130260,2020-04,M
0202060039 DETERMINACAO DE T3 REVERSO,1,1,130260,2020-04,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),1,1,130260,2020-04,M
0202060098 DOSAGEM DE ALDOSTERONA,2,2,130260,2020-04,M
0202060136 DOSAGEM DE CORTISOL,8,8,130260,2020-04,M
0202060160 DOSAGEM DE ESTRADIOL,7,7,130260,2020-04,M
0202060179 DOSAGEM DE ESTRIOL,2,2,130260,2020-04,M
0202060187 DOSAGEM DE ESTRONA,1,1,130260,2020-04,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",1,1,130260,2020-04,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),4,4,130260,2020-04,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),15,15,130260,2020-04,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),11,11,130260,2020-04,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),212,212,130260,2020-04,M
0202060268 DOSAGEM DE INSULINA,26,26,130260,2020-04,M
0202060276 DOSAGEM DE PARATORMONIO,173,173,130260,2020-04,M
0202060284 DOSAGEM DE PEPTIDEO C,3,3,130260,2020-04,M
0202060292 DOSAGEM DE PROGESTERONA,7,7,130260,2020-04,M
0202060306 DOSAGEM DE PROLACTINA,11,11,130260,2020-04,M
0202060314 DOSAGEM DE RENINA,1,1,130260,2020-04,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),5,5,130260,2020-04,M
0202060349 DOSAGEM DE TESTOSTERONA,31,31,130260,2020-04,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,22,22,130260,2020-04,M
0202060365 DOSAGEM DE TIREOGLOBULINA,2,2,130260,2020-04,M
0202060373 DOSAGEM DE TIROXINA (T4),50,50,130260,2020-04,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),171,171,130260,2020-04,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),55,55,130260,2020-04,M
